ship_nodc,ship_name,remarks,source_url
74UM,CUMULUS,GACA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
64CU,CUMULUS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
313C,CURRENT METER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31U2,CURRIER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31C8,CUSS I,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
062N,CUXHAVEN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32CX,CUYAMA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74CY,CYCLOPS,callSign IRUC,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
64GC,CYGNE,pre 5/1990,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
35GC,CYGNE,(FGPT) AS OF 5/1990,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
743S,CYGNET,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
18CY,CYGNUS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
33CY,CYNOSCION,OCL REQUEST   R/V,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74CP,CYPRIS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31CY,CYRUS FIELD,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
311U,D. A. JOY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31UO,D. A. MUNRO,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
319Y,D. B. BEARY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32BE,D. C. BARNES,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
3117,D. EDWARDS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31XD,D. H. FOX,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31Y9,D. J. BUCKLEY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
48PL,D. R. PLATANO,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32DX,D. R. RAY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32HZ,D. W. HOOD,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
90DP,D.S. PAKHTUSOV,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74DC,DACIA,callSign YQCR,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
24TH,DAE JEON,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
77BW,DAG SKAER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
06DN,DAGMAR AAEN,(DIXX)  04/16/1997,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
312D,DAHLGREN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
49DM,DAIEI MARU NO. 83,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
49DF,DAIFUJI MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
49DA,DAIKOKU-MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
4911,DAINI SYONAN MU,VIA OCL,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74DY,DAINTY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
49DO,DAIO,(JAHT),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
49XB,DAISEN,callSign 3FFT3,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
49DS,DAISEN MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
49DB,DAISETSU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
49DI,DAITO-MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31ZD,DALE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31DG,DALLAS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32DC,DALLAS HERRING,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
90DN,DALNEVOSTOCHNIK,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
90WL,DALNEZELENETSKAYA BAY,COASTAL STATION  - OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
90BY,DALNIYE ZELYENTSY,(UTPB)  Pre-1992,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
RUBY,DALNIYE ZELYENTSY,(UTPB)  1992-ON,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74DL,DALRYMPLE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31D9,DALY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31D8,DAMATO,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
68AC,DAMIAO DE GOIS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
411A,DAMODAR TASAKA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74DA,DAMPIER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
318C,DAN BRAMAN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
77DA,DAN BROSTROEM,(SHER)  06/02/1992,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
BHAA,DAN LIFTER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
26DA,DANA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
26DN,DANA II,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
742K,DANAE,F-47,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
48DA,DANAIDE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
90L4,DANILEVSKY,ICES REQUEST  01Sep22 to 15Jul55,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
901P,DANILO NECHAY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
26DM,DANMARK,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
49DR,DAN-NOH,VIA OCL,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32DT,DANT,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
64DA,DAPHINIS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
SIDA,DAPHNE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
26DP,DAPHNE,CallSign OU5271 Cnty of Copenhag./Fredbg./Roskilde,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
761D,DAQING 46,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
67DP,DAR POMARZA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31DA,DARBY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74DR,DARING,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
41AB,DARSHAK,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
06JT,DARSS SILL,OCL REQUEST coastal station,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
06U,DARSSER SCHWELLE,OCL REQUEST fixed position,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
742G,DART AMERICA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
90YN,DARVIN,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74D4,DARWIN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31DH,DASH,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
54BB,DASHAKI,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32DH,DASHIELL,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32DA,DAUNTLESS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
66AE,DAVAO GULF,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32DK,DAVID AND KATY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31JD,DAVID STARR JORDAN,callSign WTDK,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32D2,DAVIDSON,NOAA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31DV,DAVIDSON,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31DI,DAVIS,callSign NDLV,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
3256,DAWN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74D8,DAWN SHORE,GVXE,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74GS,DAWN SKY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
18DA,DAWSON,callSign CGBV,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32UX,DAY STAR,F/V,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
352M,DE GRASSE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31D5,DE HAVEN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
312L,DE LONG,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
64DR,DE RUYTER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
315D,DE STEIGUER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
64ZR,DE ZEVEN PROVINCIEN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31DZ,DEALEY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32D5,DEARBORN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
311D,DECATUR,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32DP,DECCA PROFILER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
319D,DECISIVE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
35DE,DECOUVERTE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74D1,DECOY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
48DE,DECTRA,callSign IMFH,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
909R,DEDAL,OCL,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32D3,DEEP SEA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32D4,DEEP SIX,(TUNA BOAT),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
41DE,DEEPAK,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74DF,DEFENDER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
22DE,DEFIANCE,callSign WX9879,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
316D,DEFIANCE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
576D,DEFIANCE,Dual entry -also code 316D,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
09T2,DEGEI,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31DE,DELAWARE,1937-1962,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
33DB,DELAWARE BAY,CallSign WMLG,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
316G,DELAWARE II,1968-PRESENT,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31DL,DELAWARE L/S,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
3257,DELAWARE SUN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74DD,DELIGHT,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
35LW,DELMAS SURCOUF,FNCZ    after 1991/04/01 (ex. C. R. Libreville),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
54PN,DELMAS TOURVILLE,AS OF FEB 1991,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
06JV,DELPHIN,OCL REQUEST CallSign Y4SD  trawler,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
909T,DELPHIN,OCL,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
318U,DELSUD,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
90L5,DELTA,ICES REQUEST  01Apr60 to 29Oct61,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
67DE,DELTA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
319T,DELTA ARGENTINA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
318Z,DELTA BRAZIL,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32DQ,DELTA ECUADOR,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32DM,DELTA MAR,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32DN,DELTA NORTE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32DO,DELTA ORO,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32DS,DELTA SUD,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31D0,DEMERSAL R/V,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32D0,DEMERSAL R/V,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
89DE,DENAR 1,call sign TC7226,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
06JX,DENEB,OCL REQUEST CallSign DBBA 11-24-1994 to present,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31D3,DENEBOLA,callSign SQDT,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32DF,DENISE MARIE,(TUNA BOAT),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
35DN,D'ENTRECASTEAUX,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
32DZ,DENVER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
18DB,DEPARTURE BAY F/S,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
317D,DEPENDABLE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
18DE,DERASPE,MEDS REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
90DB,DERJUGIN,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
09DH,DERWENT HUNTER,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
18GO,DES GROSEILLIERS,Call Sign CGDX; OCL 7629,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
06GQ,DESIREE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
352N,D'ESTIENNE D'ORVES,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
351T,D'ESTREES,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31DC,DETECTOR,callSign HP7259,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
3258,DETROIT,AOE-4,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
351G,DETROYAT,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
06LF,DEUTSCHE BUCHT,OCL REQUEST  L/V,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
06DE,DEUTSCHLAND,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
06GK,DEVON,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74DE,DEVONIA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31Y5,DEWEY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
90DR,DEYMOS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31DN,DIACHENKO,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74DJ,DIADEMA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
08DI,DIAGUITA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
09DM,DIAMANTINA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
74DM,DIAMOND,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
09Z5,DIAMOND HEAD,COASTAL STATION,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
31D1,DIAMOND SHOALS L/S,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
18DS,DIAMOND STAR,(CGAN),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/309-shipcode2
