site_key,depth_m,measurement_type,property,coef_mean,coef_ampl,coef_freq,coef_phase,coef_stdev
080.0 100.0,150,btl_phosphate,PO4,1.356824919,-0.112240087,0.019983403,165.3238355,0.345222485
080.0 100.0,200,btl_phosphate,PO4,1.821454046,-0.069021398,0.021027553,179.0885441,0.215768266
080.0 100.0,250,btl_phosphate,PO4,2.06326269,-0.064590124,0.015817848,166.3205545,0.190088114
080.0 100.0,300,btl_phosphate,PO4,2.314154037,-0.065542501,0.017950666,167.0590138,0.170940424
080.0 100.0,400,btl_phosphate,PO4,2.769378009,-0.034384126,0.022522034,176.7609774,0.096590685
080.0 100.0,500,btl_phosphate,PO4,3.053533674,-0.012758313,0.020157886,196.0084563,0.054789605
081.8 046.9,0,btl_phosphate,PO4,0.351046052,-0.134613406,0.018931556,164.4182096,0.149524445
081.8 046.9,10,btl_phosphate,PO4,0.44246559,-0.206126672,0.021333582,180.2221446,0.189758428
081.8 046.9,20,btl_phosphate,PO4,0.781069254,-0.373212714,0.022552124,202.6658988,0.296848553
081.8 046.9,30,btl_phosphate,PO4,1.117699523,-0.48867359,0.022473644,207.8372194,0.360578744
081.8 046.9,50,btl_phosphate,PO4,1.51311233,-0.479911836,0.022361386,211.5673217,0.33254184
081.8 046.9,75,btl_phosphate,PO4,1.78251641,-0.343665168,0.020736583,216.212954,0.27451125
081.8 046.9,100,btl_phosphate,PO4,1.997610531,-0.305181454,0.022805507,211.8870925,0.21281519
081.8 046.9,125,btl_phosphate,PO4,2.124207783,-0.263229105,0.022093673,215.2124006,0.190074674
081.8 046.9,150,btl_phosphate,PO4,2.232997627,-0.226956916,0.022932462,212.7212571,0.166192931
081.8 046.9,200,btl_phosphate,PO4,2.414187587,-0.165101369,0.022001542,212.2374611,0.127747621
081.8 046.9,250,btl_phosphate,PO4,2.59367656,-0.103961714,0.023470295,204.4755532,0.100444938
081.8 046.9,300,btl_phosphate,PO4,2.743410296,-0.074858139,0.025089272,194.3780675,0.095774237
081.8 046.9,400,btl_phosphate,PO4,3.050537882,-0.074416244,0.024317544,183.2833987,0.093540731
081.8 046.9,500,btl_phosphate,PO4,3.456293786,-0.057034303,0.03,203.943009,0.147853414
083.3 040.6,0,btl_phosphate,PO4,0.310098966,-0.103438047,0.017637697,146.815744,0.130160484
083.3 040.6,10,btl_phosphate,PO4,0.406117035,-0.12357919,0.020120459,181.4069912,0.18768235
083.3 040.6,20,btl_phosphate,PO4,0.659176627,-0.248283047,0.021117463,208.3113521,0.27136082
083.3 040.6,30,btl_phosphate,PO4,0.903093537,-0.269143007,0.019127516,222.6605815,0.27043558
083.3 042.0,0,btl_phosphate,PO4,0.33064782,-0.097191676,0.018007403,151.7879903,0.125183705
083.3 042.0,10,btl_phosphate,PO4,0.361255367,-0.121730731,0.019861982,169.7894737,0.135626265
083.3 042.0,20,btl_phosphate,PO4,0.529884767,-0.196658261,0.021830106,198.8534216,0.205866939
083.3 042.0,30,btl_phosphate,PO4,0.771678491,-0.31363669,0.021987244,205.2518865,0.263455319
083.3 042.0,50,btl_phosphate,PO4,1.197195284,-0.363068397,0.022138401,212.5243835,0.271356045
083.3 042.0,75,btl_phosphate,PO4,1.594729329,-0.348222895,0.020701167,217.0200716,0.228073137
083.3 042.0,100,btl_phosphate,PO4,1.82796353,-0.264948936,0.02061688,212.9851178,0.196233613
083.3 042.0,125,btl_phosphate,PO4,1.904656273,-0.241122569,0.018278989,215.0734157,0.199996952
083.3 051.0,0,btl_phosphate,PO4,0.496931052,-0.154426963,0.020197528,186.635368,0.200671815
083.3 051.0,10,btl_phosphate,PO4,0.577272887,-0.217110868,0.020981611,193.9078605,0.222587943
083.3 051.0,20,btl_phosphate,PO4,0.811104729,-0.280128541,0.022831911,209.2618223,0.290677692
083.3 051.0,30,btl_phosphate,PO4,1.002972788,-0.32441363,0.022958023,219.5892573,0.313665489
083.3 051.0,50,btl_phosphate,PO4,1.346963782,-0.328832345,0.024211187,221.6858984,0.333227352
083.3 051.0,75,btl_phosphate,PO4,1.650157736,-0.287290991,0.022943071,221.3342147,0.282414194
083.3 055.0,0,btl_phosphate,PO4,0.44968906,-0.158348839,0.019842114,186.2629568,0.159285259
083.3 055.0,10,btl_phosphate,PO4,0.472363151,-0.163513751,0.019775674,194.5335742,0.157518571
083.3 055.0,20,btl_phosphate,PO4,0.565948069,-0.180689958,0.020988674,205.470242,0.174298353
083.3 055.0,30,btl_phosphate,PO4,0.795296041,-0.253149029,0.025871378,220.34469000000001,0.259658422
083.3 055.0,50,btl_phosphate,PO4,1.247285851,-0.352417848,0.025973164,230.6194557,0.335825017
083.3 055.0,75,btl_phosphate,PO4,1.615542682,-0.251037249,0.022827377,247.2148546,0.28849091
083.3 055.0,100,btl_phosphate,PO4,1.853291187,-0.159241842,0.019341252,264.6997757,0.198051972
083.3 055.0,125,btl_phosphate,PO4,2.006328012,-0.117232017,0.018671325,265.3259265,0.159082418
083.3 055.0,150,btl_phosphate,PO4,2.129900818,-0.098803992,0.021919364,247.107213,0.15581038
083.3 055.0,200,btl_phosphate,PO4,2.314096571,-0.086822116,0.02168457,261.5997167,0.14240344
083.3 055.0,250,btl_phosphate,PO4,2.50152313,-0.076196323,0.024784333,235.0168466,0.126160174
083.3 055.0,300,btl_phosphate,PO4,2.652818643,-0.058887542,0.025173784,218.8057411,0.100818301
083.3 055.0,400,btl_phosphate,PO4,2.902356897,-0.047885126,0.024288588,195.9434207,0.072741715
083.3 055.0,500,btl_phosphate,PO4,3.073715553,-0.033859799,0.026635219,173.9532103,0.060735664
083.3 060.0,0,btl_phosphate,PO4,0.414388267,-0.075276544,0.014178001,190.8832885,0.123511186
083.3 060.0,10,btl_phosphate,PO4,0.421724843,-0.077583071,0.015378069,187.9967491,0.125635454
083.3 060.0,20,btl_phosphate,PO4,0.445070503,-0.080644929,0.0155866,204.0498832,0.145159215
083.3 060.0,30,btl_phosphate,PO4,0.529510638,-0.097947256,0.021096213,192.15189,0.184769631
083.3 060.0,50,btl_phosphate,PO4,0.915602173,0.205357194,0.026546528,342.6616835,0.345738531
083.3 060.0,75,btl_phosphate,PO4,1.403105979,0.22487935,0.02591938,359.9999594,0.352331677
083.3 060.0,100,btl_phosphate,PO4,1.711753087,0.148966004,0.027434917,354.7213482,0.280009218
083.3 060.0,125,btl_phosphate,PO4,1.926757747,0.10899798,0.026773022,343.618915,0.179711569
083.3 060.0,150,btl_phosphate,PO4,2.042716523,0.068194512,0.025798945,360,0.160618815
083.3 060.0,200,btl_phosphate,PO4,2.252888503,0.068360162,0.025345579,359.9999999,0.149651891
083.3 060.0,250,btl_phosphate,PO4,2.443542294,0.061842558,0.025553594,359.9999997,0.1402669
083.3 060.0,300,btl_phosphate,PO4,2.632905109,0.061223145,0.02536584,354.4572528,0.120001433
083.3 060.0,400,btl_phosphate,PO4,2.938479943,0.024705344,0.026754147,359.999748,0.076436851
083.3 060.0,500,btl_phosphate,PO4,3.12467284,0.017966943,0.020225613,359.9999999,0.058046961
083.3 070.0,0,btl_phosphate,PO4,0.369511927,-0.029943276,0.010669634,202.8355129,0.0636533
083.3 070.0,10,btl_phosphate,PO4,0.372389886,-0.029434395,0.012545916,202.4064846,0.066798818
083.3 070.0,20,btl_phosphate,PO4,0.332866058,-0.09387603,0.003947537,359.9984028,0.092835419
083.3 070.0,30,btl_phosphate,PO4,0.360612631,-0.090557535,0.003936935,359.967662,0.113204223
083.3 070.0,50,btl_phosphate,PO4,0.634083512,0.342803154,6.07249e-4,359.9968455,0.241787508
083.3 070.0,75,btl_phosphate,PO4,0.95351915,0.132482606,0.01743984,197.8453011,0.355550645
083.3 070.0,100,btl_phosphate,PO4,1.336368035,0.135870167,0.01758655,207.9391308,0.35067751
083.3 070.0,125,btl_phosphate,PO4,1.688174884,0.111085561,0.015993335,205.3368937,0.250968944
083.3 070.0,150,btl_phosphate,PO4,2.044602471,0.207867148,0.006532757,359.9999867,0.180810814
083.3 070.0,200,btl_phosphate,PO4,2.250069661,0.1875244,0.006557242,358.9788603,0.15961787
083.3 070.0,250,btl_phosphate,PO4,2.454539624,0.181721228,0.006996554,356.7283125,0.137902853
083.3 070.0,300,btl_phosphate,PO4,2.535649512,0.036221255,0.017292904,196.2686019,0.11426657
083.3 070.0,400,btl_phosphate,PO4,2.8972238,0.006240707,0.023799588,135.7684798,0.069414108
083.3 070.0,500,btl_phosphate,PO4,3.117993982,0.008995474,0.022290988,62.26275274,0.054967335
083.3 080.0,0,btl_phosphate,PO4,0.400599779,-0.067880112,0.005368605,7.942175948,0.063112743
083.3 080.0,10,btl_phosphate,PO4,0.386390461,-0.054847861,0.005757009,45.13108508,0.06728655
083.3 080.0,20,btl_phosphate,PO4,0.36256369,-0.034299376,0.00785183,121.3281778,0.064042371
083.3 080.0,30,btl_phosphate,PO4,0.37236611,-0.103713507,0.001868173,135.9533586,0.080976376
083.3 080.0,50,btl_phosphate,PO4,0.501412788,-0.053613419,0.007392672,0.008060928,0.1906154
083.3 080.0,75,btl_phosphate,PO4,0.810578165,-0.126010527,0.008124002,0.010318065,0.383334042
083.3 080.0,100,btl_phosphate,PO4,1.22968188,-0.241310683,0.007867898,5.69403e-4,0.464507593
083.3 080.0,125,btl_phosphate,PO4,1.473592648,-0.13349956,0.009494997,2.82e-5,0.417800187
083.3 080.0,150,btl_phosphate,PO4,1.718731355,-0.096723484,0.010185938,2.61077e-4,0.311086753
083.3 080.0,200,btl_phosphate,PO4,2.0561942,-0.093822795,0.008421368,1.51e-5,0.179727544
083.3 080.0,250,btl_phosphate,PO4,2.261413236,-0.063924482,0.009675103,3.77939e-4,0.162745482
083.3 080.0,300,btl_phosphate,PO4,2.496450165,-0.05689504,0.008333052,0.098614126,0.143921741
083.3 080.0,400,btl_phosphate,PO4,2.866808233,-0.011412889,0.010045424,0.341054992,0.085457064
083.3 080.0,500,btl_phosphate,PO4,3.104080203,0.014287508,0.001191818,30.09650554,0.055459372
083.3 090.0,0,btl_phosphate,PO4,0.339622348,-0.026090712,0.019500509,180.2125589,0.053312539
083.3 090.0,10,btl_phosphate,PO4,0.337436128,-0.027361483,0.019239974,176.5058057,0.051540027
083.3 090.0,20,btl_phosphate,PO4,0.338143621,-0.026887714,0.019510767,181.5437983,0.052035992
083.3 090.0,30,btl_phosphate,PO4,0.340002788,-0.032203252,0.020268546,180.9041433,0.054498278
083.3 090.0,50,btl_phosphate,PO4,0.366052632,-0.038667664,0.022061474,163.7127193,0.081703402
083.3 090.0,75,btl_phosphate,PO4,0.512525398,-0.061688177,0.02113189,128.0912374,0.238080126
083.3 090.0,100,btl_phosphate,PO4,0.779373024,-0.114144177,0.021505154,132.6706946,0.366192381
083.3 090.0,125,btl_phosphate,PO4,1.149061281,-0.118930445,0.020195255,133.4840129,0.412220767
083.3 090.0,150,btl_phosphate,PO4,1.481617921,-0.109521554,0.020208258,134.1353019,0.339763637
083.3 090.0,200,btl_phosphate,PO4,1.897475627,-0.063437998,0.015369277,129.904625,0.208471095
083.3 090.0,250,btl_phosphate,PO4,2.124917236,-0.066614303,0.018870389,129.8639475,0.185259149
083.3 090.0,300,btl_phosphate,PO4,2.36785209,-0.042281135,0.022633038,128.8520808,0.157957612
083.3 090.0,400,btl_phosphate,PO4,2.792714044,-0.046066452,0.027535899,132.9451943,0.09766442
083.3 090.0,500,btl_phosphate,PO4,3.071015576,-0.021142888,0.029588845,150.8149697,0.06035446
083.3 100.0,0,btl_phosphate,PO4,0.328895108,-0.020208555,0.019644979,168.8904448,0.047264757
083.3 100.0,10,btl_phosphate,PO4,0.32841079,-0.020397771,0.020867507,160.3183733,0.050269827
083.3 100.0,20,btl_phosphate,PO4,0.327192097,-0.020993846,0.020664487,163.9321001,0.048965733
083.3 100.0,30,btl_phosphate,PO4,0.324883148,-0.021055319,0.021922624,166.0030345,0.048064771
083.3 100.0,50,btl_phosphate,PO4,0.33880219,-0.018112427,0.019691003,160.9932565,0.064052977
083.3 100.0,75,btl_phosphate,PO4,0.423520743,0.043446438,0.028763956,7.631217687,0.163100316
083.3 100.0,100,btl_phosphate,PO4,0.636676656,0.080136634,0.026964412,5.321749795,0.307465104
083.3 100.0,125,btl_phosphate,PO4,0.966308357,0.093881028,0.022816227,1e-9,0.406593359
083.3 100.0,150,btl_phosphate,PO4,1.300943689,0.106179778,0.022014092,5.2e-7,0.403777638
083.3 100.0,200,btl_phosphate,PO4,1.780467572,0.031711912,0.023044733,23.23451088,0.231102735
083.3 100.0,250,btl_phosphate,PO4,2.046385689,0.024842602,0.019909909,2.06e-7,0.181239161
083.3 100.0,300,btl_phosphate,PO4,2.299898747,0.036856598,0.021353718,7.367879039,0.162267817
083.3 100.0,400,btl_phosphate,PO4,2.759522033,0.02498026,0.025503566,22.92024295,0.115888047
083.3 100.0,500,btl_phosphate,PO4,3.051156057,0.01949078,0.029440688,23.51988819,0.066344768
083.3 110.0,0,btl_phosphate,PO4,0.321785904,-0.016078279,0.0202919,182.486251,0.050522944
083.3 110.0,10,btl_phosphate,PO4,0.321109734,-0.017414867,0.021415105,178.6305244,0.05074501
083.3 110.0,20,btl_phosphate,PO4,0.319367528,-0.017223652,0.021197116,178.8255975,0.051862278
083.3 110.0,30,btl_phosphate,PO4,0.315770139,-0.017612578,0.020630098,172.771907,0.052863476
083.3 110.0,50,btl_phosphate,PO4,0.319629245,-0.026989379,0.017431023,152.650723,0.066154169
083.3 110.0,75,btl_phosphate,PO4,0.373212861,-0.006364835,0.017246908,215.5250645,0.13557007
083.3 110.0,100,btl_phosphate,PO4,0.579734942,-0.071231963,0.015734993,139.5169427,0.297449877
083.3 110.0,125,btl_phosphate,PO4,0.866614676,-0.092883852,0.018308344,144.6676549,0.375744324
083.3 110.0,150,btl_phosphate,PO4,1.186608206,-0.117451363,0.019896585,148.836932,0.370855815
083.3 110.0,200,btl_phosphate,PO4,1.699596243,-0.097362008,0.018532686,132.2042768,0.244469555
083.3 110.0,250,btl_phosphate,PO4,1.978540738,-0.08470704,0.019241222,129.9546805,0.182712036
083.3 110.0,300,btl_phosphate,PO4,2.252336135,-0.062944418,0.020391226,132.3765631,0.157531104
083.3 110.0,400,btl_phosphate,PO4,2.73782674,-0.03828119,0.01871207,141.167734,0.101727392
083.3 110.0,500,btl_phosphate,PO4,3.043075134,-0.02442424,0.018424892,154.2048032,0.058742724
086.7 033.0,0,btl_phosphate,PO4,0.321715655,-0.102918541,0.012697863,98.82572635,0.103266678
086.7 033.0,10,btl_phosphate,PO4,0.343860295,-0.082396113000000007,0.014572838,138.5801305,0.137756079
086.7 033.0,20,btl_phosphate,PO4,0.613727214,-0.120163599,0.028911416,2.05e-9,0.312242136
086.7 033.0,30,btl_phosphate,PO4,1.060140394,-0.360315674,0.028518075,5.71e-11,0.427290477
086.7 033.0,50,btl_phosphate,PO4,1.462616651,-0.456485324,0.028969908,1.33e-9,0.390735649
086.7 035.0,0,btl_phosphate,PO4,0.296641804,-0.062666003,0.015897966,129.7696495,0.081769162
086.7 035.0,10,btl_phosphate,PO4,0.306991995,-0.062284633,0.017295261,146.4837646,0.08105099
086.7 035.0,20,btl_phosphate,PO4,0.406189206,-0.093424819,0.0216087,179.6537555,0.131353491
086.7 035.0,30,btl_phosphate,PO4,0.68775234,-0.265306873,0.023359433,200.6370536,0.288197384
086.7 035.0,50,btl_phosphate,PO4,1.158060394,-0.334760849,0.022848089,211.5528835,0.308680107
086.7 035.0,75,btl_phosphate,PO4,1.4725068,-0.322910303,0.021757876,214.0056009,0.261326437
086.7 035.0,100,btl_phosphate,PO4,1.698627343,-0.263779018,0.02030983,217.9718363,0.228434008
086.7 035.0,125,btl_phosphate,PO4,1.882033972,-0.210102299,0.020074829,215.1841003,0.195124433
086.7 035.0,150,btl_phosphate,PO4,2.016131261,-0.181327066,0.019213351,214.2109675,0.172602821
086.7 035.0,200,btl_phosphate,PO4,2.242093365,-0.131066744,0.020202391,208.5207779,0.133956827
086.7 035.0,250,btl_phosphate,PO4,2.41564914,-0.108026075,0.020995662,197.6338012,0.112854151
086.7 035.0,300,btl_phosphate,PO4,2.573783795,-0.080008109,0.021316155,184.1628891,0.100485914
086.7 035.0,400,btl_phosphate,PO4,2.857779617,-0.048947496,0.024648154,158.3079372,0.083094375
086.7 035.0,500,btl_phosphate,PO4,3.073420751,-0.046063399,0.026749519,141.6591148,0.070422981
086.7 040.0,0,btl_phosphate,PO4,0.301892264,-0.065585506,0.017592542,149.2377212,0.053742959
086.7 040.0,10,btl_phosphate,PO4,0.311385974,-0.078897505,0.018944712,159.1792398,0.068430177
086.7 040.0,20,btl_phosphate,PO4,0.385596316,-0.048001595,0.017734711,197.2099159,0.117218742
086.7 040.0,30,btl_phosphate,PO4,0.619714061,-0.152774524,0.023517919,215.7068996,0.237589206
086.7 040.0,50,btl_phosphate,PO4,1.11197262,-0.295768856,0.02573694,205.290542,0.300625539
086.7 040.0,75,btl_phosphate,PO4,1.49662177,-0.236818929,0.024769272,207.5431478,0.249798596
086.7 040.0,100,btl_phosphate,PO4,1.744548193,-0.177750832,0.025003432,202.728257,0.199667691
086.7 040.0,125,btl_phosphate,PO4,1.945262711,-0.14405185,0.025035161,200.1508754,0.159866969
086.7 040.0,150,btl_phosphate,PO4,2.09221915,-0.129363432,0.024611549,203.0479997,0.137786843
086.7 040.0,200,btl_phosphate,PO4,2.324185999,-0.098309538,0.024363533,203.4356496,0.104740502
086.7 040.0,250,btl_phosphate,PO4,2.504258895,-0.064280406,0.024148968,199.8310787,0.097536912
086.7 040.0,300,btl_phosphate,PO4,2.664376216,-0.079207414,0.02298719,194.829093,0.087370747
086.7 040.0,400,btl_phosphate,PO4,2.929565602,-0.057586457,0.022107111,181.6272561,0.06510946
086.7 040.0,500,btl_phosphate,PO4,3.107627994,-0.038310227,0.021363869,173.2811313,0.0525131
086.7 045.0,0,btl_phosphate,PO4,0.386651779,-0.10951382,0.019430429,191.5036197,0.119844162
086.7 045.0,10,btl_phosphate,PO4,0.426516477,-0.107139464,0.019345206,205.4878994,0.141620518
086.7 045.0,20,btl_phosphate,PO4,0.586749542,-0.178423691,0.025439006,227.2978447,0.221619245
086.7 045.0,30,btl_phosphate,PO4,0.883269127,-0.33950708,0.025509822,229.6819425,0.330269119
086.7 045.0,50,btl_phosphate,PO4,1.346418621,-0.339222274,0.023520459,228.1629642,0.32621575
086.7 045.0,75,btl_phosphate,PO4,1.67851362,-0.263081735,0.021792526,230.376172,0.251399527
086.7 045.0,100,btl_phosphate,PO4,1.863629628,-0.196078026,0.019501774,238.2097089,0.188192016
086.7 045.0,125,btl_phosphate,PO4,2.001223779,-0.155612546,0.017466621,246.4940629,0.153552575
086.7 045.0,150,btl_phosphate,PO4,2.143234607,-0.116641553,0.019673818,237.425736,0.141771962
086.7 045.0,200,btl_phosphate,PO4,2.354445271,-0.081308478,0.019684639,231.057894,0.123257751
086.7 045.0,250,btl_phosphate,PO4,2.545448788,-0.068523297,0.019764197,230.6525925,0.109126192
086.7 045.0,300,btl_phosphate,PO4,2.704506768,-0.057838767,0.021542434,217.3464071,0.096690533
086.7 045.0,400,btl_phosphate,PO4,2.94453679,-0.053218341,0.019765499,203.5031072,0.065438353
086.7 045.0,500,btl_phosphate,PO4,3.115288302,-0.039493191,0.021175435,190.2274814,0.056997143
086.7 050.0,0,btl_phosphate,PO4,0.442066545,-0.105566288,0.01597884,192.6947677,0.146475858
086.7 050.0,10,btl_phosphate,PO4,0.47874496,-0.126494372,0.015845955,224.2045102,0.177775554
086.7 050.0,20,btl_phosphate,PO4,0.764947647,-0.316995965,0.026980883,226.8055746,0.257287622
086.7 050.0,30,btl_phosphate,PO4,0.966517314,-0.367013748,0.025290573,232.050264,0.306095863
086.7 050.0,50,btl_phosphate,PO4,1.333743877,-0.382971991,0.024393002,234.0930029,0.348737832
086.7 055.0,0,btl_phosphate,PO4,0.402287512,-0.087828368,0.018666707,189.5308737,0.105088146
086.7 055.0,10,btl_phosphate,PO4,0.413012942,-0.095604455,0.017875034,188.6184302,0.118714237
086.7 055.0,20,btl_phosphate,PO4,0.456449839,-0.1223601,0.016703537,215.1021477,0.151792857
086.7 055.0,30,btl_phosphate,PO4,0.551847541,-0.176942121,0.016731351,242.7627065,0.205619291
086.7 055.0,50,btl_phosphate,PO4,0.989970484,-0.3461404,0.02322897,256.4464711,0.29814439
086.7 055.0,75,btl_phosphate,PO4,1.384471739,-0.267866077,0.021041566,272.3895634,0.325130833
086.7 055.0,100,btl_phosphate,PO4,1.713111501,-0.156416673,0.021723079,255.8728233,0.23271041
086.7 055.0,125,btl_phosphate,PO4,1.903424718,-0.126409824,0.021193419,255.2868166,0.168076725
086.7 055.0,150,btl_phosphate,PO4,2.034289408,-0.114563065,0.02204828,257.0135768,0.156298865
086.7 055.0,200,btl_phosphate,PO4,2.256043034,-0.088311788,0.020655958,250.8200207,0.13357207
086.7 055.0,250,btl_phosphate,PO4,2.479023463,-0.080131168,0.021671405,252.733319,0.122913003
086.7 055.0,300,btl_phosphate,PO4,2.666000063,-0.071861362,0.022134621,247.8969338,0.104462456
086.7 055.0,400,btl_phosphate,PO4,2.943831036,-0.033402076,0.02222107,231.4946023,0.067310592
086.7 055.0,500,btl_phosphate,PO4,3.113316482,-0.019568464,0.023656443,186.6369369,0.053732342
086.7 060.0,0,btl_phosphate,PO4,0.390549361,-0.066412868,0.01799771,189.7793473,0.095795876
086.7 060.0,10,btl_phosphate,PO4,0.393453275,-0.073925717,0.018126272,192.9206428,0.0960918
086.7 060.0,20,btl_phosphate,PO4,0.399284257,-0.065187464,0.015977038,212.9941165,0.110238149
086.7 060.0,30,btl_phosphate,PO4,0.496168703,-0.10683457,0.026813548,237.6444432,0.152913795
086.7 060.0,50,btl_phosphate,PO4,0.806847324,-0.259407846,0.019071538,290.0122152,0.315619294
086.7 060.0,75,btl_phosphate,PO4,1.208220531,-0.295181642,0.018769614,300.8322897,0.348321376
086.7 060.0,100,btl_phosphate,PO4,1.585703466,-0.2116752,0.018660231,297.5181871,0.270726549
086.7 060.0,125,btl_phosphate,PO4,1.833431562,-0.139729035,0.019436838,292.7186429,0.199774391
086.7 060.0,150,btl_phosphate,PO4,1.967987241,-0.111385975,0.018954345,296.5332761,0.164720846
086.7 060.0,200,btl_phosphate,PO4,2.182734128,-0.085133805,0.019398965,288.075394,0.136447338
086.7 060.0,250,btl_phosphate,PO4,2.4065031,-0.091174697,0.01911441,296.6749153,0.129088791
086.7 060.0,300,btl_phosphate,PO4,2.614090245,-0.076624817,0.019768856,295.2364012,0.125051868
086.7 060.0,400,btl_phosphate,PO4,2.938351696,-0.036311684,0.019787727,299.69183,0.08445982
086.7 060.0,500,btl_phosphate,PO4,3.120585842,-0.022207031,0.021449156,272.8717743,0.061519627
086.7 070.0,0,btl_phosphate,PO4,0.354875811,-0.039293159,0.014921746,191.8300387,0.063832199
086.7 070.0,10,btl_phosphate,PO4,0.357880402,-0.03520495,0.015395838,179.4253032,0.064081177
086.7 070.0,20,btl_phosphate,PO4,0.360916563,-0.043307817,0.015983552,185.0390323,0.070675603
086.7 070.0,30,btl_phosphate,PO4,0.380411555,-0.039820365,0.01699586,187.486845,0.08357507
086.7 070.0,50,btl_phosphate,PO4,0.708714897,0.251015023,0.005624425,359.9984054,0.186915945
